config,nprocs,solverid,solvername,name,count,maxtime,avg time/solve,maxflops,messages,avgmsglen,reductions,max mflop/sno. of iterations
s1000_g1e2,768,30870723, -ksp_type gmres -pc_type asm -pc_asm_overlap 1 ,KSPSolve,3,1.5,5.000000e-01,1.37e+10,1.0e+08,1.2e+03,3.4e+04,644007,2,
s1000_g1e2,768,30870722, -ksp_type gmres -pc_type asm -pc_asm_overlap 0 ,KSPSolve,3,1.7,5.666667e-01,1.72e+10,6.6e+07,1.2e+03,4.4e+04,714372,2,
s1000_g1e2,768,30870721, -ksp_type gmres -pc_type asm -pc_asm_overlap 3 ,KSPSolve,3,1.8,6.000000e-01,1.40e+10,1.5e+08,1.6e+03,3.3e+04,562072,2,
s1000_g1e2,768,30870720, -ksp_type gmres -pc_type asm -pc_asm_overlap 2 ,KSPSolve,3,1.8,6.000000e-01,1.50e+10,1.6e+08,1.2e+03,3.6e+04,598476,2,
s1000_g1e2,768,75830645, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 3 ,KSPSolve,3,3.4,1.133333e+00,3.94e+09,6.1e+07,1.6e+03,6.9e+03,852383,0,
s1000_g1e2,768,75830644, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 2 ,KSPSolve,3,3.0,1.000000e+00,3.73e+09,6.0e+07,1.2e+03,6.9e+03,916686,6,
s1000_g1e2,768,75830647, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 1 ,KSPSolve,3,3.2,1.066667e+00,4.39e+09,5.0e+07,1.2e+03,8.4e+03,1000531,0,
s1000_g1e2,768,75830646, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 0 ,KSPSolve,3,2.9,9.666667e-01,4.21e+09,2.5e+07,1.2e+03,8.4e+03,1050298,2,
s1000_g1e2,768,45869640, -ksp_type fgmres -pc_type asm -pc_asm_overlap 1 ,KSPSolve,3,1.7,5.666667e-01,1.47e+10,1.1e+08,1.2e+03,3.7e+04,623147,2,
s1000_g1e2,192,11256942, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 0 ,KSPSolve,3,4.4,1.466667e+00,2.35e+10,8.8e+06,2.3e+03,1.9e+04,99559,2,
s1000_g1e2,192,11256943, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 3 ,KSPSolve,4,6.1,1.525000e+00,3.12e+10,3.2e+07,3.2e+03,2.3e+04,95627,3,
s1000_g1e2,192,11256941, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 1 ,KSPSolve,3,3.2,1.066667e+00,1.69e+10,1.2e+07,2.3e+03,1.3e+04,97241,3,
s1000_g1e2,192,42851841, -ksp_type gmres -pc_type bjacobi ,KSPSolve,3,8.2,2.733333e+00,6.39e+10,1.5e+07,2.3e+03,4.2e+04,146633,2,
s1000_g1e2,192,11256944, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 2 ,KSPSolve,3,3.5,1.166667e+00,1.83e+10,1.9e+07,2.4e+03,1.4e+04,98569,3,
s1000_g1e2,192,80361464, -ksp_type bcgs -pc_type asm -pc_asm_overlap 2 ,KSPSolve,3,2.5,8.333333e-01,1.39e+10,1.5e+07,2.4e+03,1.4e+04,101729,2,
s1000_g1e2,192,45869639, -ksp_type fgmres -pc_type asm -pc_asm_overlap 0 ,KSPSolve,3,9.0,3.000000e+00,6.52e+10,1.6e+07,2.3e+03,4.3e+04,136380,2,
s1000_g1e2,192,45869638, -ksp_type fgmres -pc_type asm -pc_asm_overlap 3 ,KSPSolve,3,7.3,2.433333e+00,4.95e+10,3.2e+07,3.2e+03,3.1e+04,127411,2,
s1000_g1e2,192,45869637, -ksp_type fgmres -pc_type asm -pc_asm_overlap 2 ,KSPSolve,3,7.7,2.566667e+00,5.46e+10,3.6e+07,2.4e+03,3.5e+04,132082,2,
s1000_g1e2,192,36482981, -ksp_type fgmres -pc_type asm ,KSPSolve,3,6.8,2.266667e+00,4.84e+10,2.2e+07,2.3e+03,3.2e+04,134281,3,
s1000_g1e2,192,18524981, -ksp_type ibcgs -pc_type bjacobi ,KSPSolve,3,2.4,8.000000e-01,1.54e+10,5.5e+06,2.3e+03,7.8e+03,118945,1,
s1000_g1e2,192,12321508, -ksp_type fgmres -pc_type bjacobi ,KSPSolve,3,8.1,2.700000e+00,6.35e+10,1.5e+07,2.3e+03,4.2e+04,147406,2,
s1000_g1e2,192,22479830, -ksp_type gmres -pc_type asm ,KSPSolve,3,6.9,2.300000e+00,4.92e+10,2.3e+07,2.3e+03,3.2e+04,133737,3,
s1000_g1e2,192,80361466, -ksp_type bcgs -pc_type asm -pc_asm_overlap 0 ,KSPSolve,3,2.7,9.000000e-01,1.54e+10,5.9e+06,2.3e+03,1.6e+04,105590,2,
s1000_g1e2,192,80361467, -ksp_type bcgs -pc_type asm -pc_asm_overlap 1 ,KSPSolve,3,2.5,8.333333e-01,1.38e+10,1.0e+07,2.3e+03,1.4e+04,102449,2,
s1000_g1e2,192,81997754, -ksp_type tfqmr -pc_type asm ,KSPSolve,3,3.1,1.033333e+00,1.69e+10,1.2e+07,2.3e+03,1.3e+04,99804,3,
s1000_g1e2,192,80361465, -ksp_type bcgs -pc_type asm -pc_asm_overlap 3 ,KSPSolve,3,2.4,8.000000e-01,1.32e+10,1.4e+07,3.3e+03,1.3e+04,100414,2,
s1000_g1e2,192,8520536, -ksp_type bcgs -pc_type jacobi ,KSPSolve,3,3.8,1.266667e+00,2.46e+10,1.6e+07,2.3e+03,4.6e+04,121469,0,
s1000_g1e2,192,1216556, -ksp_type ibcgs -pc_type jacobi ,KSPSolve,3,1.3,4.333333e-01,3.19e+10,1.9e+07,2.3e+03,2.7e+04,434301,0,
s1000_g1e2,192,53302993, -ksp_type tfqmr -pc_type bjacobi ,KSPSolve,3,3.9,1.300000e+00,2.35e+10,8.8e+06,2.3e+03,1.9e+04,111267,3,
s1000_g1e2,192,91036839, -ksp_type bcgs -pc_type bjacobi ,KSPSolve,3,2.5,8.333333e-01,1.54e+10,5.9e+06,2.3e+03,1.6e+04,115299,2,
s1000_g1e2,192,30870723, -ksp_type gmres -pc_type asm -pc_asm_overlap 1 ,KSPSolve,3,7.9,2.633333e+00,5.46e+10,2.5e+07,2.3e+03,3.5e+04,130079,2,
s1000_g1e2,192,30870722, -ksp_type gmres -pc_type asm -pc_asm_overlap 0 ,KSPSolve,3,8.8,2.933333e+00,6.39e+10,1.5e+07,2.3e+03,4.2e+04,136323,2,
s1000_g1e2,192,30870721, -ksp_type gmres -pc_type asm -pc_asm_overlap 3 ,KSPSolve,3,8.2,2.733333e+00,5.72e+10,3.8e+07,3.2e+03,3.6e+04,130855,2,
